seed_id,omega,v_f0,d0,t_crash,dv_lead_orig
3016,0.804814568,0.0,2.934737503,5.05,2.174584167
3017,0.119362901,0.0,1.311338496,5.05,1.444138799
3018,8.999971876,0.0,3.103184684,5.05,2.283556385
3019,0.192673855,0.0,0.937896533,5.05,1.22072467
3020,0.750677744,0.0,1.275573175,5.05,1.347042504
3021,0.034053995,0.0,2.089728507,5.05,1.806426468
3022,1.463478528,0.0,3.11416148,5.05,2.827070161
3023,0.801653588,0.0,1.792531902,5.05,1.605652158
3024,0.168497923,0.0,1.570100045,5.05,1.943148304
3025,0.01145967,0.0,0.97552308,5.05,1.323999903
3026,0.104069155,0.0,1.617679741,5.05,1.652566151
3027,0.178538774,0.0,2.158771842,5.05,1.904446501
3028,0.716831674,0.0,3.908400202,4.95,0.648967248
3029,0.160432742,0.0,1.375361191,5.05,1.421760559
3030,2.157753555,0.0,2.864007878,5.05,2.494013935
3031,0.017653448,0.0,1.653292327,5.05,1.822737866
3032,0.059944015,0.0,1.360980465,5.05,1.20136714
3033,1.677734024,0.0,0.902942503,5.05,1.643759658
3034,0.862703813,0.0,4.021947857,4.9,0.648135446
3035,10.03195587,0.0,6.765152287,4.9,0.789590325
3036,0.103347003,0.0,2.206926491,5.05,1.754803363
3037,1.092068564,0.0,2.578769845,5.05,2.310635197
3038,1.538613725,0.0,1.557735406,5.05,1.577379889
3039,0.013379964,0.0,3.247001029,5.05,2.180373345
3040,0.014708696,0.0,1.700657603,5.05,1.881606776
3041,0.531842932,0.0,4.389481967,5.05,2.714068673
3042,10.03195587,0.0,7.061693874,4.95,1.153866791
3043,0.05720366,0.0,1.040678056,5.05,1.507561491
3044,1.123992731,0.0,0.907905593,5.05,1.137236232
3045,0.011467054,0.0,1.613475873,5.05,1.45423224
3046,0.541140337,0.0,2.17628162,5.05,1.633207422
3047,0.045223412,0.0,1.184900212,5.05,1.268483728
3048,0.178869862,0.0,1.362368683,5.05,1.483327609
3049,0.446051599,0.0,2.094056022,5.05,1.825770971
3050,0.11399807,0.0,1.262158121,5.05,1.794868297
3051,0.123556172,0.0,1.127944548,5.05,1.470227563
3052,0.012696533,0.0,3.314502621,5.05,2.224167178
3053,0.025976885,0.0,1.707513779,5.05,1.391367189
3054,0.054165013,0.0,2.573545601,5.05,1.898842288
3055,0.011466774,0.0,0.999530917,5.05,1.733037687
3056,0.147411226,0.0,2.045644956,5.05,2.362920305
3057,0.30545609,0.0,2.398812778,5.05,1.844520674
3058,0.376442159,0.0,2.975752539,5.05,1.585380657
3059,2.965081895,0.0,2.975752539,4.85,0.439565097
3060,0.490102447,0.0,2.369818217,5.05,2.400266618
3061,0.080048304,0.0,1.557371299,5.05,1.592918609
3062,0.002332035,0.0,1.698144484,5.05,1.881908924
3063,1.152446222,0.0,4.270412108,5.05,2.518931552
3064,0.002987842,0.0,1.717999251,5.05,1.286603383
3065,0.354238001,0.0,3.26704155,5.05,2.276264814
3066,0.011611187,0.0,2.724819996,5.05,2.349072867
3067,0.066209818,0.0,1.55454644,5.05,1.464622583
3068,1.021987612,0.0,3.615528643,5.05,2.695188516
3069,1.59385677,0.0,5.538523785,4.95,0.848145885
3070,2.536207538,0.0,1.887886436,5.05,1.957728453
3071,0.033421888,0.0,0.972836209,5.05,1.366735128
3072,0.04109472,0.0,0.938762976,5.05,1.082279534
3073,5.403431788,0.0,3.048168965,5.05,2.052274055
3074,1.1299655,0.0,3.048168965,4.85,0.459900555
3075,0.437446555,0.0,0.907354559,5.05,1.154495424
3076,0.002640087,0.0,1.10641502,5.05,1.466055191
3077,1.643539965,0.0,0.911967571,5.05,1.699621781
3078,0.00728299,0.0,1.216044395,5.05,1.727642709
3079,0.104448708,0.0,1.973227029,5.05,2.157515519
3080,0.884364481,0.0,4.669506296,5.05,2.317912069
3081,0.087019306,0.0,0.964970613,5.05,1.562403405
3082,0.005900909,0.0,1.030860016,5.05,1.703520103
3083,0.107577074,0.0,1.904309429,5.05,1.571798004
3084,0.005124137,0.0,1.044574869,5.05,1.451688743
3085,0.002347457,0.0,1.716653184,5.05,1.816578537
3086,0.050849882,0.0,1.517548406,5.05,1.510462674
3087,0.190412848,0.0,1.159172853,5.05,1.446511352
3088,0.644895539,0.0,1.355723914,5.05,1.651383572
3089,1.249240772,0.0,2.224122908,5.05,1.844344126
3090,0.767221704,0.0,1.946328112,5.05,2.101214981
3091,0.051587841,0.0,2.551788783,5.05,1.589005124
3092,0.069841826,0.0,2.337039419,5.05,1.839968737
3093,0.01691312,0.0,0.987621886,5.05,1.451808388
3094,0.236244802,0.0,2.1405706,5.05,2.388639112
3095,0.139988871,0.0,1.921162816,5.05,2.120878994
3096,0.811721325,0.0,3.215906709,5.05,2.271368555
3097,3.952828278,0.0,4.567844866,5.05,2.571743124
3098,1.692418966,0.0,4.567844866,4.85,0.679705778
3099,0.048622964,0.0,2.10206154,5.05,1.757773678
3100,4.89213682,0.0,3.822241759,5.05,1.739348332
3101,0.013712512,0.0,1.878238518,5.05,2.23602596
3102,0.014199589,0.0,0.941534355,5.05,1.283230462
3103,0.227982729,0.0,1.781703216,5.05,1.507386065
3104,0.693013911,0.0,1.595697476,5.05,1.74563468
3105,0.166861327,0.0,1.124820389,5.05,1.237333931
3106,2.51513637,0.0,4.829049572,5.0,0.836653864
3107,0.367226394,0.0,2.949245517,5.05,1.888061038
3108,0.581405749,0.0,0.918837054,5.05,1.462064499
3109,0.08523458,0.0,1.448467966,5.05,1.493092734
3110,0.080137367,0.0,1.847317673,5.05,1.822206292
3111,0.656609469,0.0,1.936749164,5.05,2.047429233
3112,0.758362921,0.0,3.364648623,5.05,2.066056932
3113,0.719077417,0.0,3.364648623,5.05,0.584258282
3114,0.434126302,0.0,2.858236857,5.05,1.526022589
3115,1.80028267,0.0,2.858236857,5.0,0.557532878
3116,0.013727997,0.0,1.536185508,5.05,1.901267483
3117,0.054165013,0.0,2.59541162,5.05,1.977083968
3118,0.9580092,0.0,2.59541162,5.15,0.479927594
3119,0.020151449,0.0,0.993568791,5.05,1.592730349
3120,0.182484916,0.0,1.097034243,5.05,1.407786398
3121,1.57458885,0.0,2.513895769,5.05,2.003821524
3122,0.012798149,0.0,1.019979321,5.05,1.146442141
3123,0.047901311,0.0,2.09548842,5.05,1.863657755
3124,0.120740492,0.0,1.09501336,5.05,1.06961337
3125,8.034099826,0.0,3.957650585,5.05,2.732215771
3126,2.981746817,0.0,3.957650585,5.1,0.67192655
3127,2.5550706,0.0,3.066454918,5.05,1.567712518
3128,0.020151449,0.0,0.99496776,5.05,1.661399359
3129,0.030298095,0.0,0.95840159,5.05,1.160518405
3130,0.076021552,0.0,2.112276725,5.05,2.642206201
3131,0.316203573,0.0,2.097763344,5.05,1.919016242
3132,0.075632396,0.0,1.691007156,5.05,2.073078426
3133,0.08523458,0.0,1.438355947,5.05,1.327847933
3134,0.392063736,0.0,1.509364936,5.05,1.492525133
3135,0.031599325,0.0,1.906947535,5.05,1.630265572
3136,0.02118944,0.0,1.154867279,5.05,1.066377526
3137,0.060003548,0.0,1.413908068,5.05,1.246952004
3138,0.056519207,0.0,1.427183113,5.05,1.540338337
3139,0.02364485,0.0,1.825720705,5.05,1.852185403
3140,1.888079076,0.0,2.220021037,5.05,1.572845015
3141,0.202513887,0.0,1.611493279,5.05,1.528154818
3142,0.065086881,0.0,4.704076208,5.05,2.308389546
3143,2.609358639,0.0,2.829545633,5.05,2.090887314
3144,0.249700608,0.0,1.466895453,5.05,1.75241607
3145,0.372341353,0.0,2.122135846,5.05,1.88008782
3146,0.037519497,0.0,0.932872034,5.05,1.168840479
3147,0.043550641,0.0,1.436964334,5.05,1.845997788
3148,1.57458885,0.0,2.47596096,5.05,2.127117944
3149,0.102920268,0.0,2.275476583,5.05,1.944278837
3150,0.056718606,0.0,1.199823082,5.05,1.213793445
3151,1.388147685,0.0,2.677708059,5.05,2.37670767
3152,6.799219561,0.0,6.171795243,5.05,3.205169542
3153,4.949789697,0.0,6.171795243,4.9,1.017576538
3154,0.02118944,0.0,1.148754657,5.05,1.354234968
3155,0.249625626,0.0,1.888180172,5.05,1.620315146
3156,0.039125931,0.0,1.272416138,5.05,1.883541696
3157,0.011977674,0.0,1.002019586,5.05,1.256294889
3158,0.020025068,0.0,1.929416304,5.05,1.435124134
3159,0.073011251,0.0,0.943783439,5.05,1.33595812
3160,0.040426973,0.0,0.966441553,5.05,1.293427412
3161,0.540916075,0.0,3.79389986,5.05,2.862610054
3162,0.305588015,0.0,2.06689335,5.05,1.799768348
3163,0.032727609,0.0,1.039542186,5.05,1.496843635
3164,1.82206599,0.0,3.327863282,5.05,2.81751925
3165,0.719077417,0.0,3.327863282,5.1,0.540351039
3166,0.339152061,0.0,1.778639107,5.05,1.454443375
3167,0.255859561,0.0,1.459416117,5.05,1.686675363
3168,0.054348657,0.0,1.394791525,5.05,1.428957602
3169,0.073011251,0.0,0.928824145,5.05,1.35087944
3170,0.013346145,0.0,1.653943667,5.05,1.683975995
3171,0.727309123,0.0,4.198831554,5.15,0.495894193
3172,0.947590766,0.0,0.917122596,5.05,1.260956428
3173,0.010492497,0.0,1.724306698,5.05,1.395059543
3174,0.578627013,0.0,0.906590042,5.05,1.187948047
3175,0.005294842,0.0,1.112329008,5.05,1.623015312
3176,0.018713205,0.0,1.184881808,5.05,1.425924637
3177,0.011977674,0.0,1.012704585,5.05,1.48253051
3178,1.80028267,0.0,2.880719226,4.95,0.468447651
3179,0.012721306,0.0,1.207327825,5.05,1.393328514
3180,0.026735057,0.0,0.996026126,5.05,1.41035589
3181,0.187844233,0.0,1.395291574,5.05,1.122250005
3182,0.384251126,0.0,2.271566847,5.05,2.142487796
3183,0.030396903,0.0,0.939639474,5.05,1.117402007
3184,0.031728936,0.0,0.943251068,5.05,1.406465027
3185,0.352909844,0.0,1.577724248,5.05,1.540651607
3186,0.712860302,0.0,3.227856834,5.05,1.769203565
3187,0.064437609,0.0,3.50073694,5.05,2.063230406
3188,0.006411289,0.0,1.336618116,5.05,1.650951876
3189,0.026386068,0.0,1.725072182,5.05,2.255749758
3190,0.177406671,0.0,1.847514657,5.05,1.719700752
3191,0.012467933,0.0,1.412428148,5.05,2.07516556
3192,0.02590244,0.0,1.103708071,5.05,1.039531424
3193,0.809758827,0.0,1.592881747,5.05,1.560917662
3194,0.113452752,0.0,2.195966597,5.05,1.880166074
3195,0.133519664,0.0,1.195136396,5.05,1.603699597
3196,0.0893827,0.0,1.660611125,5.05,1.50662783
3197,0.804814568,0.0,2.878124024,5.05,2.23793324
3198,0.332952419,0.0,1.556972546,5.05,1.574206166
3199,0.044733983,0.0,0.991730382,5.05,1.560583443
3200,0.036624311,0.0,1.192705557,5.05,1.509820582
3201,0.225328114,0.0,1.625203113,5.05,2.307712204
3202,1.869557964,0.0,3.829526657,5.05,2.346154295
3203,2.046429323,0.0,3.829526657,5.2,0.673547553
3204,0.437446555,0.0,0.918322641,5.05,1.613364391
3205,0.009475502,0.0,1.113573697,5.05,0.905051924
3206,0.009224167,0.0,1.362980437,5.05,1.709019087
3207,0.077497895,0.0,1.693339761,5.05,1.619145861
3208,0.09646628,0.0,1.228071721,5.05,1.194994672
3209,0.094136179,0.0,0.997727397,5.05,1.632714935
3210,0.038846684,0.0,1.111607868,5.05,1.272066776
3211,0.238699915,0.0,1.672487558,5.05,1.23207841
3212,0.021670675,0.0,1.104108158,5.05,1.458052118
3213,0.004259757,0.0,1.646268664,5.05,2.077452682
3214,0.04576507,0.0,1.732159518,5.05,1.378303368
3215,0.062500616,0.0,2.123707712,5.05,2.119461703
3216,0.0747272,0.0,1.831818045,5.05,1.21863559
3217,2.579730971,0.0,2.927563641,5.05,2.698530793
3218,8.847652151,0.0,2.927563641,4.95,0.49350805
3219,0.997359561,0.0,3.322049625,5.05,1.823739334
3220,0.030882673,0.0,1.114407233,5.05,1.592335278
3221,2.64248272,0.0,4.803395377,5.05,2.444829234
3222,1.275654467,0.0,4.803395377,5.0,0.61726173
3223,1.371522335,0.0,3.137337918,5.05,2.016400553
3224,1.546921746,0.0,2.633862143,5.05,2.293225858
3225,1.66523669,0.0,0.908560401,5.05,1.086488576
3226,1.489869613,0.0,4.996287233,4.95,0.504904181
3227,0.102666317,0.0,2.122300021,5.05,1.694128573
3228,2.145690095,0.0,3.499566786,4.85,0.674924183
3229,0.011381903,0.0,3.252682313,5.05,2.753324339
3230,0.395575932,0.0,1.875039302,5.05,1.58018962
3231,0.4563059,0.0,2.642416213,5.05,1.860810583
3232,0.141056896,0.0,1.973707208,5.05,1.601504922
3233,0.587990003,0.0,1.497408536,5.05,1.395351053
3234,0.440219115,0.0,2.676382733,5.05,1.848113207
3235,0.025280788,0.0,1.363621593,5.05,1.585987196
3236,0.062194329,0.0,0.977221798,5.05,1.579536285
3237,0.027613242,0.0,1.878943916,5.05,1.458048044
3238,0.051594229,0.0,0.989374188,5.05,1.121496651
3239,0.221978971,0.0,1.930718175,5.05,1.906776871
3240,0.34752001,0.0,5.019119413,5.05,3.064958267
3241,0.685315719,0.0,2.544640518,5.05,1.525179503
3242,2.184378528,0.0,3.445513691,5.05,2.971601468
3243,1.97951094,0.0,2.394404814,5.05,1.849458021
3244,3.747147167,0.0,2.937188848,5.05,1.67145731
3245,0.022737699,0.0,1.190185629,5.05,1.060928766
3246,5.427215325,0.0,6.167625565,5.05,2.221482128
3247,0.753180681,0.0,2.675900903,5.05,2.45141572
3248,0.032727609,0.0,1.031589933,5.05,1.370999274
3249,0.545716039,0.0,1.516426914,5.05,1.875744829
3250,0.036624311,0.0,1.218293387,5.05,1.43607115
3251,0.568697064,0.0,1.789541024,5.05,2.062694804
3252,0.32951768,0.0,1.001626538,5.05,1.320512991
3253,0.065134914,0.0,1.605906371,5.05,1.784224322
3254,0.088007672,0.0,1.601532867,5.05,1.617420007
3255,3.724811877,0.0,2.821328551,5.05,2.042819646
3256,0.134802826,0.0,1.270533346,5.05,1.248476997
3257,3.609942193,0.0,4.016051872,5.0,0.684541959
3258,0.003514316,0.0,1.426239676,5.05,1.289527113
3259,0.16538796,0.0,2.029749961,5.05,2.065425819
3260,0.369725621,0.0,1.585814795,5.05,1.665401382
3261,1.489869613,0.0,5.025243576,4.9,0.86417575
3262,0.008918661,0.0,0.960058387,5.05,1.342882485
3263,0.187728294,0.0,0.980483856,5.05,1.561356542
3264,0.008790608,0.0,1.958051596,5.05,1.931975851
3265,0.0428094,0.0,1.731720069,5.05,1.727499375
3266,1.364531235,0.0,3.807644949,5.0,0.706194921
3267,0.493198404,0.0,4.844576719,5.05,1.995532967
3268,1.404660821,0.0,4.844576719,4.85,0.589887363
3269,0.051350306,0.0,1.283181955,5.05,1.667704241
3270,0.124660557,0.0,2.028417818,5.05,1.861641927
3271,0.009475502,0.0,1.099085318,5.05,1.055955174
3272,0.671231867,0.0,2.661461248,5.05,1.860346069
3273,0.183389396,0.0,4.307452343,5.05,3.040642245
3274,2.981746817,0.0,4.307452343,4.85,0.693639247
3275,3.728932775,0.0,2.776206633,5.05,2.139020086
3276,0.324585115,0.0,1.988753031,5.05,1.583219466
3277,0.104069155,0.0,1.635983859,5.05,1.866949781
3278,0.100366857,0.0,1.444533376,5.05,1.552772214
3279,0.011891337,0.0,1.218534507,5.05,1.626534915
3280,0.145787369,0.0,1.171555018,5.05,1.220076666
3281,3.538290987,0.0,3.626264357,5.0,0.743158672
3282,0.034931264,0.0,2.706069116,5.05,2.543425754
3283,0.004889543,0.0,1.279375086,5.05,1.507062644
3284,0.043550641,0.0,1.421858725,5.05,1.678898843
3285,0.00558601,0.0,1.311031012,5.05,1.373940295
3286,0.007142124,0.0,1.112532372,5.05,1.584106327
3287,0.319178641,0.0,1.606322232,5.05,1.093824744
3288,0.01891995,0.0,1.670310433,5.05,2.150654567
3289,0.046764047,0.0,0.981970494,5.05,1.443906244
3290,0.141056896,0.0,1.971254894,5.05,1.498078828
3291,0.478681992,0.0,1.601158333,5.05,2.073578312
3292,0.112617183,0.0,1.833635172,5.05,2.303467346
3293,1.007297543,0.0,2.267824843,5.05,2.044697402
3294,1.80028267,0.0,2.90567897,4.9,0.405413456
3295,0.729466856,0.0,1.900513996,5.05,1.819675348
3296,2.485714143,0.0,5.262318499,5.05,3.058248785
3297,1.828693166,0.0,0.911790006,5.05,1.374159061
3298,0.077140015,0.0,0.96389676,5.05,1.082259292
3299,0.17428567,0.0,1.789767327,5.05,1.9077007
3300,0.027128281,0.0,1.038267975,5.05,1.623324223
3301,0.261065399,0.0,2.155233214,5.05,1.477577906
3302,1.404274959,0.0,2.396745507,5.05,1.595785352
3303,0.605158284,0.0,1.128284106,5.05,1.263798262
3304,0.03281375,0.0,1.633941454,5.05,1.581075197
3305,0.580285718,0.0,2.054176164,5.05,2.124492481
3306,0.450732014,0.0,2.756297019,5.05,2.533810868
3307,0.160432742,0.0,1.372866792,5.05,1.310304453
3308,0.150048693,0.0,2.23891209,5.05,1.981439746
3309,0.060764363,0.0,0.972541183,5.05,1.543616145
3310,0.011466774,0.0,0.996190201,5.05,1.824850958
3311,0.262320225,0.0,1.253604556,5.05,1.524441335
3312,0.023845312,0.0,2.265526909,5.05,1.99782245
3313,0.00728299,0.0,1.18124736,5.05,1.515947183
3314,0.008188172,0.0,1.018024744,5.05,1.287013666
3315,0.55158846,0.0,4.520821637,5.05,2.650551201
3316,0.018566396,0.0,1.088881707,5.05,0.937081641
3317,0.014820597,0.0,0.969323175,5.05,1.172587802
3318,0.434812788,0.0,0.911472655,5.05,1.417564573
3319,0.032537103,0.0,1.528293674,5.05,1.390715332
3320,0.054790071,0.0,1.356190247,5.05,1.753756518
3321,0.065223749,0.0,1.390558473,5.05,1.107003941
3322,1.282275196,0.0,4.226731723,5.05,2.90016334
3323,3.748330272,0.0,4.226731723,4.85,0.760732253
3324,0.097356413,0.0,1.088610566,5.05,1.829047416
3325,0.716670216,0.0,1.38406648,5.05,1.436328356
3326,0.033992934,0.0,0.956174623,5.05,1.305754588
3327,0.117079471,0.0,2.284938996,5.05,2.393380672
3328,0.075409644,0.0,1.152894554,5.05,1.739689391
3329,0.203412238,0.0,1.226760897,5.05,1.72693439
3330,0.061781558,0.0,1.258689939,5.05,1.561522577
3331,0.016434696,0.0,1.101114435,5.05,1.765841848
3332,0.740447143,0.0,2.03267435,5.05,2.602158375
3333,0.004177273,0.0,1.079167202,5.05,1.501108318
3334,0.063282518,0.0,1.82766475,5.05,1.767171593
3335,0.359107546,0.0,3.568796817,5.05,2.627099508
3336,0.06872701,0.0,1.437067177,5.05,1.635999571
3337,0.01690941,0.0,1.358957362,5.05,1.458417694
3338,0.142176376,0.0,1.090169937,5.05,1.626234045
3339,0.535381761,0.0,2.242014187,5.05,1.750264287
3340,0.051519151,0.0,1.233814261,5.05,1.620100996
3341,0.138484455,0.0,4.596675511,5.05,1.985622177
3342,1.030301189,0.0,4.596675511,4.85,0.924333377
3343,0.034585209,0.0,3.064585151,5.05,1.892401544
3344,0.361671187,0.0,1.927841027,5.05,1.400894699
3345,0.689280442,0.0,2.064707853,5.05,2.27097993
3346,10.03195587,0.0,7.491099677,4.9,1.430254293
3347,0.587990003,0.0,1.541775737,5.05,1.73260078
3348,0.734009322,0.0,1.160050122,5.05,1.39529435
3349,0.0844124,0.0,1.25140193,5.05,1.38969741
3350,0.098863193,0.0,0.953224062,5.05,1.364754743
3351,0.574446961,0.0,1.591784161,5.05,1.630629042
3352,0.761784053,0.0,4.936957866,5.05,2.623678844
3353,1.489869613,0.0,4.936957866,5.0,0.639014134
3354,1.326273769,0.0,3.710057642,5.05,1.927163699
3355,0.122307029,0.0,1.31200208,5.05,1.554115264
3356,0.231026933,0.0,2.06993066,5.05,1.936096146
3357,0.101809862,0.0,2.457548721,5.05,1.772109505
3358,4.949789697,0.0,6.176000599,4.85,0.854653266
3359,0.191003324,0.0,1.229156617,5.05,1.533629728
3360,0.119402356,0.0,1.765520864,5.05,1.482617084
3361,0.119584944,0.0,3.060050564,5.05,2.570306499
3362,0.009688603,0.0,1.304247734,5.05,1.670767239
3363,0.702999561,0.0,1.776259316,5.05,1.532297806
3364,1.471027017,0.0,2.257407478,5.05,2.073105404
3365,1.007297543,0.0,2.250032901,5.05,1.627879997
3366,0.669797089,0.0,3.339630644,5.05,2.605864456
3367,70.2971636,0.0,2.877707809,5.15,0.376205577
3368,0.92261941,0.0,1.131660341,5.05,1.390526084
3369,3.81246855,0.0,3.242792298,5.05,2.292420029
3370,0.366024872,0.0,1.743641019,5.05,2.120155577
3371,0.063680573,0.0,1.333679146,5.05,1.325501171
3372,0.048420838,0.0,1.323293391,5.05,1.315685748
3373,1.206524132,0.0,4.620123711,5.05,2.00651798
3374,0.776585669,0.0,4.620123711,5.15,0.884221325
3375,0.191735036,0.0,1.168533521,5.05,1.427244816
3376,0.100366857,0.0,1.438084927,5.05,1.875269737
3377,0.086697991,0.0,1.66549556,5.05,1.529355282
3378,0.544270913,0.0,1.999316701,5.05,1.655137291
3379,0.065870255,0.0,1.868993424,5.05,1.738260613
3380,0.050812031,0.0,2.721445989,5.05,2.070502502
3381,1.694119992,0.0,2.398513784,5.05,2.198150598
3382,0.061966431,0.0,3.054074688,5.05,2.206661073
3383,2.319965963,0.0,2.561449281,5.05,1.892498004
3384,2.64127503,0.0,4.994427444,5.05,3.578234964
3385,0.057010282,0.0,1.15220348,5.05,1.203166662
3386,2.702966226,0.0,2.096635945,5.05,1.613098677
3387,0.129992381,0.0,2.852681886,5.05,1.810737649
3388,0.093803512,0.0,0.989003844,5.05,1.465843044
3389,0.166799913,0.0,1.987516639,5.05,1.945806878
3390,0.429637687,0.0,3.33119902,5.05,2.224914908
3391,0.781289638,0.0,4.587129334,5.0,0.589994307
3392,2.33132817,0.0,4.714703594,4.95,0.742813496
3393,0.022230126,0.0,4.714703594,5.05,3.038548372
3394,29.9348413,0.0,7.92649219,4.85,1.518298908
3395,0.009371345,0.0,1.075517697,5.05,1.21789254
3396,0.35617277,0.0,1.336943587,5.05,1.487927015
3397,0.323643704,0.0,1.121205451,5.05,1.525364458
3398,0.045696106,0.0,3.149311275,5.05,2.0873541
3399,0.218560133,0.0,1.599734463,5.05,1.277206346
3400,2.981746817,0.0,4.185049307,4.9,0.63540284
3401,1.199174908,0.0,1.75094119,5.05,1.349330126
3402,1.136504754,0.0,1.579304863,5.05,1.907989844
3403,0.008382768,0.0,0.935932448,5.05,1.236100302
3404,0.392063736,0.0,1.519632206,5.05,1.56985713
3405,1.73590606,0.0,2.445318689,5.05,1.714832309
3406,0.013450258,0.0,1.048984766,5.05,1.356704848
3407,0.82949045,0.0,1.861489231,5.05,2.122347247
3408,0.009396301,0.0,1.362507671,5.05,1.807754546
3409,0.092307675,0.0,2.038842416,5.05,1.519538723
3410,0.392169249,0.0,1.767789056,5.05,1.706774383
3411,0.338266848,0.0,0.914585782,5.05,1.23760103
3412,0.01151802,0.0,2.350107013,5.05,1.846908967
3413,0.003547467,0.0,1.055054573,5.05,1.231800529
3414,0.033315465,0.0,1.846878718,5.05,1.424609325
3415,0.352909844,0.0,1.581114027,5.05,2.224157267
3416,0.013897719,0.0,2.335214018,5.05,2.555295126
3417,0.293451141,0.0,0.931885384,5.05,1.214824357
3418,0.046026895,0.0,1.430425696,5.05,1.622095019
3419,0.812965382,0.0,2.167826418,5.05,2.231619524
3420,0.261076969,0.0,1.293617604,5.05,1.507058865
3421,0.149587026,0.0,1.141375852,5.05,1.301443871
3422,0.781566896,0.0,0.91824717,5.05,1.018450332
3423,0.351104414,0.0,1.271707351,5.05,1.478083453
3424,0.050380037,0.0,1.018826429,5.05,1.085799838
3425,0.060764363,0.0,0.973442115,5.05,1.565070953
3426,0.422280014,0.0,2.285971655,5.05,1.904730747
3427,0.089665404,0.0,1.330977403,5.05,1.667309712
3428,1.320505859,0.0,1.843827262,5.05,1.652509332
3429,0.097526832,0.0,2.468036441,5.05,2.30653533
3430,0.031712012,0.0,0.993202088,5.05,1.213255318
3431,0.010780074,0.0,1.298120552,5.05,1.607729761
3432,0.005695793,0.0,1.049080555,5.05,1.276191848
3433,0.244028817,0.0,0.967564457,5.05,1.255062245
3434,0.543585227,0.0,2.668849775,5.05,2.414406894
3435,0.25047426,0.0,2.457588645,5.05,1.75911907
3436,0.135178744,0.0,1.126415263,5.05,1.50659826
3437,0.13241301,0.0,1.233675354,5.05,1.798699696
3438,0.00407998,0.0,1.075463171,5.05,1.574994413
3439,0.085030052,0.0,1.206738539,5.05,1.32049196
3440,1.059267066,0.0,2.640674174,5.05,2.25339388
3441,2.145690095,0.0,3.311294431,5.05,0.369546906
3442,0.543585227,0.0,2.674131382,5.05,2.426755238
